game_id,season,week,gameday,team_id,opponent_team,is_home,points_for,points_against,win,games_played_before,cum_wins_before,cum_losses_before,cum_points_for_before,cum_points_against_before,pregame_win_pct,pregame_points_for_pg,pregame_points_against_pg,pregame_point_diff_pg,days_rest
2020_W02_DET_at_GB,2020,2,2020-09-20,GB,DET,1,42,21,1,161,103.0,58.0,4199.0,3553.0,0.639751552795031,26.080745341614907,22.06832298136646,4.012422360248447,7.0
2020_W03_GB_at_NO,2020,3,2020-09-27,GB,NO,0,37,30,1,162,104.0,58.0,4241.0,3574.0,0.6419753086419753,26.179012345679013,22.061728395061728,4.117283950617285,7.0
2020_W04_ATL_at_GB,2020,4,2020-10-05,GB,ATL,1,30,16,1,163,105.0,58.0,4278.0,3604.0,0.6441717791411042,26.245398773006134,22.11042944785276,4.134969325153374,8.0
2020_W06_GB_at_TB,2020,6,2020-10-18,GB,TB,0,10,38,0,164,106.0,58.0,4308.0,3620.0,0.6463414634146342,26.26829268292683,22.073170731707318,4.195121951219512,13.0
2020_W07_GB_at_HOU,2020,7,2020-10-25,GB,HOU,0,35,20,1,165,106.0,59.0,4318.0,3658.0,0.6424242424242425,26.169696969696968,22.169696969696968,4.0,7.0
2020_W08_MIN_at_GB,2020,8,2020-11-01,GB,MIN,1,22,28,0,166,107.0,59.0,4353.0,3678.0,0.6445783132530121,26.22289156626506,22.156626506024097,4.066265060240962,7.0
2020_W09_GB_at_SF,2020,9,2020-11-05,GB,SF,0,34,17,1,167,107.0,60.0,4375.0,3706.0,0.6407185628742516,26.197604790419163,22.191616766467067,4.005988023952096,4.0
2020_W10_JAX_at_GB,2020,10,2020-11-15,GB,JAX,1,24,20,1,168,108.0,60.0,4409.0,3723.0,0.6428571428571429,26.24404761904762,22.160714285714285,4.083333333333336,10.0
2020_W11_GB_at_IND,2020,11,2020-11-22,GB,IND,0,31,34,0,169,109.0,60.0,4433.0,3743.0,0.6449704142011834,26.23076923076923,22.14792899408284,4.0828402366863905,7.0
2020_W12_CHI_at_GB,2020,12,2020-11-29,GB,CHI,1,41,25,1,170,109.0,61.0,4464.0,3777.0,0.6411764705882353,26.258823529411764,22.21764705882353,4.041176470588233,7.0
2020_W13_PHI_at_GB,2020,13,2020-12-06,GB,PHI,1,30,16,1,171,110.0,61.0,4505.0,3802.0,0.6432748538011696,26.34502923976608,22.23391812865497,4.111111111111111,7.0
2020_W14_GB_at_DET,2020,14,2020-12-13,GB,DET,0,31,24,1,172,111.0,61.0,4535.0,3818.0,0.6453488372093024,26.36627906976744,22.197674418604652,4.168604651162788,7.0
2020_W15_CAR_at_GB,2020,15,2020-12-19,GB,CAR,1,24,16,1,173,112.0,61.0,4566.0,3842.0,0.6473988439306358,26.393063583815028,22.208092485549134,4.184971098265894,6.0
2020_W16_TEN_at_GB,2020,16,2020-12-27,GB,TEN,1,40,14,1,174,113.0,61.0,4590.0,3858.0,0.6494252873563219,26.379310344827587,22.17241379310345,4.206896551724139,8.0
2020_W17_GB_at_CHI,2020,17,2021-01-03,GB,CHI,0,35,16,1,175,114.0,61.0,4630.0,3872.0,0.6514285714285715,26.457142857142856,22.125714285714285,4.331428571428571,7.0
2021_W01_GB_at_NO,2021,1,2021-09-12,GB,NO,0,3,38,0,176,115.0,61.0,4665.0,3888.0,0.6534090909090909,26.505681818181817,22.09090909090909,4.414772727272727,252.0
2021_W02_DET_at_GB,2021,2,2021-09-20,GB,DET,1,35,17,1,177,115.0,62.0,4668.0,3926.0,0.6497175141242938,26.372881355932204,22.180790960451976,4.192090395480228,8.0
2021_W03_GB_at_SF,2021,3,2021-09-26,GB,SF,0,30,28,1,178,116.0,62.0,4703.0,3943.0,0.651685393258427,26.421348314606742,22.151685393258425,4.269662921348317,6.0
2021_W04_PIT_at_GB,2021,4,2021-10-03,GB,PIT,1,27,17,1,179,117.0,62.0,4733.0,3971.0,0.6536312849162011,26.441340782122904,22.18435754189944,4.256983240223462,7.0
2021_W05_GB_at_CIN,2021,5,2021-10-10,GB,CIN,0,25,22,1,180,118.0,62.0,4760.0,3988.0,0.6555555555555556,26.444444444444443,22.155555555555555,4.288888888888888,7.0
2021_W06_GB_at_CHI,2021,6,2021-10-17,GB,CHI,0,24,14,1,181,119.0,62.0,4785.0,4010.0,0.6574585635359116,26.43646408839779,22.154696132596683,4.281767955801108,7.0
2021_W07_WAS_at_GB,2021,7,2021-10-24,GB,WAS,1,24,10,1,182,120.0,62.0,4809.0,4024.0,0.6593406593406593,26.423076923076923,22.10989010989011,4.313186813186814,7.0
2021_W08_GB_at_ARI,2021,8,2021-10-28,GB,ARI,0,24,21,1,183,121.0,62.0,4833.0,4034.0,0.6612021857923497,26.40983606557377,22.043715846994534,4.366120218579237,4.0
2021_W09_GB_at_KC,2021,9,2021-11-07,GB,KC,0,7,13,0,184,122.0,62.0,4857.0,4055.0,0.6630434782608695,26.39673913043478,22.03804347826087,4.35869565217391,10.0
2021_W10_SEA_at_GB,2021,10,2021-11-14,GB,SEA,1,17,0,1,185,122.0,63.0,4864.0,4068.0,0.6594594594594595,26.291891891891893,21.98918918918919,4.302702702702703,7.0
2021_W11_GB_at_MIN,2021,11,2021-11-21,GB,MIN,0,31,34,0,186,123.0,63.0,4881.0,4068.0,0.6612903225806451,26.241935483870968,21.870967741935484,4.370967741935484,7.0
2021_W12_LA_at_GB,2021,12,2021-11-28,GB,LA,1,36,28,1,187,123.0,64.0,4912.0,4102.0,0.6577540106951871,26.267379679144383,21.93582887700535,4.331550802139034,7.0
2021_W14_CHI_at_GB,2021,14,2021-12-12,GB,CHI,1,45,30,1,188,124.0,64.0,4948.0,4130.0,0.6595744680851063,26.319148936170212,21.96808510638298,4.351063829787233,14.0
2021_W15_GB_at_BAL,2021,15,2021-12-19,GB,BAL,0,31,30,1,189,125.0,64.0,4993.0,4160.0,0.6613756613756614,26.417989417989418,22.01058201058201,4.407407407407408,7.0
2021_W16_CLE_at_GB,2021,16,2021-12-25,GB,CLE,1,24,22,1,190,126.0,64.0,5024.0,4190.0,0.6631578947368421,26.442105263157895,22.05263157894737,4.389473684210525,6.0
2021_W17_MIN_at_GB,2021,17,2022-01-02,GB,MIN,1,37,10,1,191,127.0,64.0,5048.0,4212.0,0.6649214659685864,26.42931937172775,22.05235602094241,4.376963350785342,8.0
2021_W18_GB_at_DET,2021,18,2022-01-09,GB,DET,0,30,37,0,192,128.0,64.0,5085.0,4222.0,0.6666666666666666,26.484375,21.989583333333332,4.494791666666668,7.0
2022_W01_GB_at_MIN,2022,1,2022-09-11,GB,MIN,0,7,23,0,193,128.0,65.0,5115.0,4259.0,0.6632124352331606,26.502590673575128,22.067357512953368,4.43523316062176,245.0
2022_W02_CHI_at_GB,2022,2,2022-09-18,GB,CHI,1,27,10,1,194,128.0,66.0,5122.0,4282.0,0.6597938144329897,26.4020618556701,22.072164948453608,4.329896907216494,7.0
2022_W03_GB_at_TB,2022,3,2022-09-25,GB,TB,0,14,12,1,195,129.0,66.0,5149.0,4292.0,0.6615384615384615,26.405128205128204,22.01025641025641,4.3948717948717935,7.0
2022_W04_NE_at_GB,2022,4,2022-10-02,GB,NE,1,27,24,1,196,130.0,66.0,5163.0,4304.0,0.6632653061224489,26.341836734693878,21.959183673469386,4.382653061224492,7.0
2022_W05_NYG_at_GB,2022,5,2022-10-09,GB,NYG,1,22,27,0,197,131.0,66.0,5190.0,4328.0,0.6649746192893401,26.34517766497462,21.96954314720812,4.3756345177665,7.0
2022_W06_NYJ_at_GB,2022,6,2022-10-16,GB,NYJ,1,10,27,0,198,131.0,67.0,5212.0,4355.0,0.6616161616161617,26.32323232323232,21.994949494949495,4.328282828282827,7.0
2022_W07_GB_at_WAS,2022,7,2022-10-23,GB,WAS,0,21,23,0,199,131.0,68.0,5222.0,4382.0,0.6582914572864321,26.241206030150753,22.020100502512562,4.221105527638191,7.0
2022_W08_GB_at_BUF,2022,8,2022-10-30,GB,BUF,0,17,27,0,200,131.0,69.0,5243.0,4405.0,0.655,26.215,22.025,4.190000000000001,7.0
2022_W09_GB_at_DET,2022,9,2022-11-06,GB,DET,0,9,15,0,201,131.0,70.0,5260.0,4432.0,0.6517412935323383,26.16915422885572,22.049751243781095,4.119402985074625,7.0
2022_W10_DAL_at_GB,2022,10,2022-11-13,GB,DAL,1,31,28,1,202,131.0,71.0,5269.0,4447.0,0.6485148514851485,26.084158415841586,22.014851485148515,4.06930693069307,7.0
2022_W11_TEN_at_GB,2022,11,2022-11-17,GB,TEN,1,17,27,0,203,132.0,71.0,5300.0,4475.0,0.6502463054187192,26.108374384236452,22.04433497536946,4.064039408866993,4.0
2022_W12_GB_at_PHI,2022,12,2022-11-27,GB,PHI,0,33,40,0,204,132.0,72.0,5317.0,4502.0,0.6470588235294118,26.063725490196077,22.068627450980394,3.9950980392156836,10.0
2022_W13_GB_at_CHI,2022,13,2022-12-04,GB,CHI,0,28,19,1,205,132.0,73.0,5350.0,4542.0,0.6439024390243903,26.097560975609756,22.15609756097561,3.9414634146341463,7.0
2022_W15_LA_at_GB,2022,15,2022-12-19,GB,LA,1,24,12,1,206,133.0,73.0,5378.0,4561.0,0.6456310679611651,26.106796116504853,22.140776699029125,3.966019417475728,15.0
2022_W16_GB_at_MIA,2022,16,2022-12-25,GB,MIA,0,26,20,1,207,134.0,73.0,5402.0,4573.0,0.6473429951690821,26.096618357487923,22.091787439613526,4.004830917874397,6.0
2022_W17_MIN_at_GB,2022,17,2023-01-01,GB,MIN,1,41,17,1,208,135.0,73.0,5428.0,4593.0,0.6490384615384616,26.096153846153847,22.08173076923077,4.014423076923077,7.0
2022_W18_DET_at_GB,2022,18,2023-01-08,GB,DET,1,16,20,0,209,136.0,73.0,5469.0,4610.0,0.6507177033492823,26.167464114832537,22.057416267942585,4.110047846889952,7.0
2023_W01_GB_at_CHI,2023,1,2023-09-10,GB,CHI,0,38,20,1,210,136.0,74.0,5485.0,4630.0,0.6476190476190476,26.11904761904762,22.047619047619047,4.071428571428573,245.0
2023_W02_GB_at_ATL,2023,2,2023-09-17,GB,ATL,0,24,25,0,211,137.0,74.0,5523.0,4650.0,0.6492890995260664,26.175355450236967,22.03791469194313,4.137440758293838,7.0
2023_W03_NO_at_GB,2023,3,2023-09-24,GB,NO,1,18,17,1,212,137.0,75.0,5547.0,4675.0,0.6462264150943396,26.16509433962264,22.05188679245283,4.113207547169811,7.0
2023_W04_DET_at_GB,2023,4,2023-09-28,GB,DET,1,20,34,0,213,138.0,75.0,5565.0,4692.0,0.647887323943662,26.12676056338028,22.028169014084508,4.098591549295772,4.0
2023_W05_GB_at_LV,2023,5,2023-10-09,GB,LV,0,13,17,0,214,138.0,76.0,5585.0,4726.0,0.6448598130841121,26.098130841121495,22.08411214953271,4.0140186915887845,11.0
2023_W07_GB_at_DEN,2023,7,2023-10-22,GB,DEN,0,17,19,0,215,138.0,77.0,5598.0,4743.0,0.641860465116279,26.037209302325582,22.06046511627907,3.9767441860465134,13.0
2023_W08_MIN_at_GB,2023,8,2023-10-29,GB,MIN,1,10,24,0,216,138.0,78.0,5615.0,4762.0,0.6388888888888888,25.99537037037037,22.046296296296298,3.9490740740740726,7.0
2023_W09_LA_at_GB,2023,9,2023-11-05,GB,LA,1,20,3,1,217,138.0,79.0,5625.0,4786.0,0.6359447004608295,25.921658986175114,22.055299539170505,3.8663594470046085,7.0
2023_W10_GB_at_PIT,2023,10,2023-11-12,GB,PIT,0,19,23,0,218,139.0,79.0,5645.0,4789.0,0.6376146788990825,25.894495412844037,21.96788990825688,3.926605504587158,7.0
2023_W11_LAC_at_GB,2023,11,2023-11-19,GB,LAC,1,23,20,1,219,139.0,80.0,5664.0,4812.0,0.634703196347032,25.863013698630137,21.972602739726028,3.890410958904109,7.0
2023_W12_GB_at_DET,2023,12,2023-11-23,GB,DET,0,29,22,1,220,140.0,80.0,5687.0,4832.0,0.6363636363636364,25.85,21.963636363636365,3.8863636363636367,4.0
2023_W13_KC_at_GB,2023,13,2023-12-03,GB,KC,1,27,19,1,221,141.0,80.0,5716.0,4854.0,0.6380090497737556,25.86425339366516,21.963800904977376,3.900452488687783,10.0
2023_W14_GB_at_NYG,2023,14,2023-12-11,GB,NYG,0,22,24,0,222,142.0,80.0,5743.0,4873.0,0.6396396396396397,25.86936936936937,21.95045045045045,3.9189189189189193,8.0
2023_W15_TB_at_GB,2023,15,2023-12-17,GB,TB,1,20,34,0,223,142.0,81.0,5765.0,4897.0,0.6367713004484304,25.85201793721973,21.95964125560538,3.8923766816143512,6.0
2023_W16_GB_at_CAR,2023,16,2023-12-24,GB,CAR,0,33,30,1,224,142.0,82.0,5785.0,4931.0,0.6339285714285714,25.825892857142858,22.013392857142858,3.8125,7.0
2023_W17_GB_at_MIN,2023,17,2023-12-31,GB,MIN,0,33,10,1,225,143.0,82.0,5818.0,4961.0,0.6355555555555555,25.857777777777777,22.04888888888889,3.8088888888888874,7.0
2023_W18_CHI_at_GB,2023,18,2024-01-07,GB,CHI,1,17,9,1,226,144.0,82.0,5851.0,4971.0,0.6371681415929203,25.88938053097345,21.995575221238937,3.893805309734514,7.0
2024_W01_GB_at_PHI,2024,1,2024-09-06,GB,PHI,0,29,34,0,227,145.0,82.0,5868.0,4980.0,0.6387665198237885,25.85022026431718,21.938325991189426,3.9118942731277535,243.0
2024_W02_IND_at_GB,2024,2,2024-09-15,GB,IND,1,16,10,1,228,145.0,83.0,5897.0,5014.0,0.6359649122807017,25.864035087719298,21.99122807017544,3.8728070175438596,9.0
2024_W03_GB_at_TEN,2024,3,2024-09-22,GB,TEN,0,30,14,1,229,146.0,83.0,5913.0,5024.0,0.6375545851528385,25.820960698689955,21.938864628820962,3.882096069868993,7.0
2024_W04_MIN_at_GB,2024,4,2024-09-29,GB,MIN,1,29,31,0,230,147.0,83.0,5943.0,5038.0,0.6391304347826087,25.839130434782607,21.904347826086955,3.9347826086956523,7.0
2024_W05_GB_at_LA,2024,5,2024-10-06,GB,LA,0,24,19,1,231,147.0,84.0,5972.0,5069.0,0.6363636363636364,25.852813852813853,21.943722943722943,3.90909090909091,7.0
2024_W06_ARI_at_GB,2024,6,2024-10-13,GB,ARI,1,34,13,1,232,148.0,84.0,5996.0,5088.0,0.6379310344827587,25.844827586206897,21.93103448275862,3.9137931034482776,7.0
2024_W07_HOU_at_GB,2024,7,2024-10-20,GB,HOU,1,24,22,1,233,149.0,84.0,6030.0,5101.0,0.6394849785407726,25.879828326180256,21.892703862660944,3.9871244635193115,7.0
2024_W08_GB_at_JAX,2024,8,2024-10-27,GB,JAX,0,30,27,1,234,150.0,84.0,6054.0,5123.0,0.6410256410256411,25.871794871794872,21.89316239316239,3.9786324786324805,7.0
2024_W09_DET_at_GB,2024,9,2024-11-03,GB,DET,1,14,24,0,235,151.0,84.0,6084.0,5150.0,0.6425531914893617,25.88936170212766,21.914893617021278,3.9744680851063805,7.0
2024_W11_GB_at_CHI,2024,11,2024-11-17,GB,CHI,0,20,19,1,236,151.0,85.0,6098.0,5174.0,0.6398305084745762,25.838983050847457,21.923728813559322,3.915254237288135,14.0
2024_W12_SF_at_GB,2024,12,2024-11-24,GB,SF,1,38,10,1,237,152.0,85.0,6118.0,5193.0,0.6413502109704642,25.814345991561183,21.911392405063292,3.9029535864978904,7.0
2024_W13_MIA_at_GB,2024,13,2024-11-28,GB,MIA,1,30,17,1,238,153.0,85.0,6156.0,5203.0,0.6428571428571429,25.865546218487395,21.861344537815125,4.004201680672271,4.0
2024_W14_GB_at_DET,2024,14,2024-12-05,GB,DET,0,31,34,0,239,154.0,85.0,6186.0,5220.0,0.6443514644351465,25.88284518828452,21.84100418410042,4.0418410041841,7.0
2024_W15_GB_at_SEA,2024,15,2024-12-15,GB,SEA,0,30,13,1,240,154.0,86.0,6217.0,5254.0,0.6416666666666667,25.904166666666665,21.891666666666666,4.012499999999999,10.0
2024_W16_NO_at_GB,2024,16,2024-12-23,GB,NO,1,34,0,1,241,155.0,86.0,6247.0,5267.0,0.6431535269709544,25.92116182572614,21.854771784232366,4.066390041493776,8.0
2024_W17_GB_at_MIN,2024,17,2024-12-29,GB,MIN,0,25,27,0,242,156.0,86.0,6281.0,5267.0,0.6446280991735537,25.954545454545453,21.764462809917354,4.190082644628099,6.0
2024_W18_CHI_at_GB,2024,18,2025-01-05,GB,CHI,1,22,24,0,243,156.0,87.0,6306.0,5294.0,0.6419753086419753,25.950617283950617,21.786008230452676,4.164609053497941,7.0
2010_W01_IND_at_HOU,2010,1,2010-09-12,HOU,IND,1,34,24,1,0,156.0,-156.0,6328.0,5318.0,0.5,0.0,0.0,0.0,7.0
2010_W02_HOU_at_WAS,2010,2,2010-09-19,HOU,WAS,0,30,27,1,1,1.0,0.0,34.0,24.0,1.0,34.0,24.0,10.0,7.0
2010_W03_DAL_at_HOU,2010,3,2010-09-26,HOU,DAL,1,13,27,0,2,2.0,0.0,64.0,51.0,1.0,32.0,25.5,6.5,7.0
2010_W04_HOU_at_OAK,2010,4,2010-10-03,HOU,OAK,0,31,24,1,3,2.0,1.0,77.0,78.0,0.6666666666666666,25.666666666666668,26.0,-0.33333333333333215,7.0
2010_W05_NYG_at_HOU,2010,5,2010-10-10,HOU,NYG,1,10,34,0,4,3.0,1.0,108.0,102.0,0.75,27.0,25.5,1.5,7.0
2010_W06_KC_at_HOU,2010,6,2010-10-17,HOU,KC,1,35,31,1,5,3.0,2.0,118.0,136.0,0.6,23.6,27.2,-3.599999999999998,7.0
2010_W08_HOU_at_IND,2010,8,2010-11-01,HOU,IND,0,17,30,0,6,4.0,2.0,153.0,167.0,0.6666666666666666,25.5,27.833333333333332,-2.333333333333332,15.0
2010_W09_SD_at_HOU,2010,9,2010-11-07,HOU,SD,1,23,29,0,7,4.0,3.0,170.0,197.0,0.5714285714285714,24.285714285714285,28.142857142857142,-3.8571428571428577,6.0
2010_W10_HOU_at_JAX,2010,10,2010-11-14,HOU,JAX,0,24,31,0,8,4.0,4.0,193.0,226.0,0.5,24.125,28.25,-4.125,7.0
2010_W11_HOU_at_NYJ,2010,11,2010-11-21,HOU,NYJ,0,27,30,0,9,4.0,5.0,217.0,257.0,0.4444444444444444,24.11111111111111,28.555555555555557,-4.444444444444446,7.0
2010_W12_TEN_at_HOU,2010,12,2010-11-28,HOU,TEN,1,20,0,1,10,4.0,6.0,244.0,287.0,0.4,24.4,28.7,-4.300000000000001,7.0
2010_W13_HOU_at_PHI,2010,13,2010-12-02,HOU,PHI,0,24,34,0,11,5.0,6.0,264.0,287.0,0.45454545454545453,24.0,26.09090909090909,-2.09090909090909,4.0
2010_W14_BAL_at_HOU,2010,14,2010-12-13,HOU,BAL,1,28,34,0,12,5.0,7.0,288.0,321.0,0.4166666666666667,24.0,26.75,-2.75,11.0
2010_W15_HOU_at_TEN,2010,15,2010-12-19,HOU,TEN,0,17,31,0,13,5.0,8.0,316.0,355.0,0.38461538461538464,24.307692307692307,27.307692307692307,-3.0,6.0
2010_W16_HOU_at_DEN,2010,16,2010-12-26,HOU,DEN,0,23,24,0,14,5.0,9.0,333.0,386.0,0.35714285714285715,23.785714285714285,27.571428571428573,-3.7857142857142883,7.0
2010_W17_JAX_at_HOU,2010,17,2011-01-02,HOU,JAX,1,34,17,1,15,5.0,10.0,356.0,410.0,0.3333333333333333,23.733333333333334,27.333333333333332,-3.599999999999998,7.0
2011_W01_IND_at_HOU,2011,1,2011-09-11,HOU,IND,1,34,7,1,16,6.0,10.0,390.0,427.0,0.375,24.375,26.6875,-2.3125,252.0
2011_W02_HOU_at_MIA,2011,2,2011-09-18,HOU,MIA,0,23,13,1,17,7.0,10.0,424.0,434.0,0.4117647058823529,24.941176470588236,25.529411764705884,-0.5882352941176485,7.0
2011_W03_HOU_at_NO,2011,3,2011-09-25,HOU,NO,0,33,40,0,18,8.0,10.0,447.0,447.0,0.4444444444444444,24.833333333333332,24.833333333333332,0.0,7.0
2011_W04_PIT_at_HOU,2011,4,2011-10-02,HOU,PIT,1,17,10,1,19,8.0,11.0,480.0,487.0,0.42105263157894735,25.263157894736842,25.63157894736842,-0.36842105263157876,7.0
2011_W05_OAK_at_HOU,2011,5,2011-10-09,HOU,OAK,1,20,25,0,20,9.0,11.0,497.0,497.0,0.45,24.85,24.85,0.0,7.0
2011_W06_HOU_at_BAL,2011,6,2011-10-16,HOU,BAL,0,14,29,0,21,9.0,12.0,517.0,522.0,0.42857142857142855,24.61904761904762,24.857142857142858,-0.23809523809523725,7.0
2011_W07_HOU_at_TEN,2011,7,2011-10-23,HOU,TEN,0,41,7,1,22,9.0,13.0,531.0,551.0,0.4090909090909091,24.136363636363637,25.045454545454547,-0.9090909090909101,7.0
2011_W08_JAX_at_HOU,2011,8,2011-10-30,HOU,JAX,1,24,14,1,23,10.0,13.0,572.0,558.0,0.43478260869565216,24.869565217391305,24.26086956521739,0.608695652173914,7.0
2011_W09_CLE_at_HOU,2011,9,2011-11-06,HOU,CLE,1,30,12,1,24,11.0,13.0,596.0,572.0,0.4583333333333333,24.833333333333332,23.833333333333332,1.0,7.0
2011_W10_HOU_at_TB,2011,10,2011-11-13,HOU,TB,0,37,9,1,25,12.0,13.0,626.0,584.0,0.48,25.04,23.36,1.6799999999999997,7.0
2011_W12_HOU_at_JAX,2011,12,2011-11-27,HOU,JAX,0,20,13,1,26,13.0,13.0,663.0,593.0,0.5,25.5,22.807692307692307,2.6923076923076934,14.0
2011_W13_ATL_at_HOU,2011,13,2011-12-04,HOU,ATL,1,17,10,1,27,14.0,13.0,683.0,606.0,0.5185185185185185,25.296296296296298,22.444444444444443,2.8518518518518547,7.0
2011_W14_HOU_at_CIN,2011,14,2011-12-11,HOU,CIN,0,20,19,1,28,15.0,13.0,700.0,616.0,0.5357142857142857,25.0,22.0,3.0,7.0
2011_W15_CAR_at_HOU,2011,15,2011-12-18,HOU,CAR,1,13,28,0,29,16.0,13.0,720.0,635.0,0.5517241379310345,24.82758620689655,21.896551724137932,2.931034482758619,7.0
2011_W16_HOU_at_IND,2011,16,2011-12-22,HOU,IND,0,16,19,0,30,16.0,14.0,733.0,663.0,0.5333333333333333,24.433333333333334,22.1,2.333333333333332,4.0
2011_W17_TEN_at_HOU,2011,17,2012-01-01,HOU,TEN,1,22,23,0,31,16.0,15.0,749.0,682.0,0.5161290322580645,24.161290322580644,22.0,2.161290322580644,10.0
2012_W01_MIA_at_HOU,2012,1,2012-09-09,HOU,MIA,1,30,10,1,32,16.0,16.0,771.0,705.0,0.5,24.09375,22.03125,2.0625,252.0
2012_W02_HOU_at_JAX,2012,2,2012-09-16,HOU,JAX,0,27,7,1,33,17.0,16.0,801.0,715.0,0.5151515151515151,24.272727272727273,21.666666666666668,2.6060606060606055,7.0
2012_W03_HOU_at_DEN,2012,3,2012-09-23,HOU,DEN,0,31,25,1,34,18.0,16.0,828.0,722.0,0.5294117647058824,24.352941176470587,21.235294117647058,3.117647058823529,7.0
2012_W04_TEN_at_HOU,2012,4,2012-09-30,HOU,TEN,1,38,14,1,35,19.0,16.0,859.0,747.0,0.5428571428571428,24.542857142857144,21.34285714285714,3.200000000000003,7.0
2012_W05_HOU_at_NYJ,2012,5,2012-10-08,HOU,NYJ,0,23,17,1,36,20.0,16.0,897.0,761.0,0.5555555555555556,24.916666666666668,21.13888888888889,3.7777777777777786,8.0
2012_W06_GB_at_HOU,2012,6,2012-10-14,HOU,GB,1,24,42,0,37,21.0,16.0,920.0,778.0,0.5675675675675675,24.864864864864863,21.027027027027028,3.837837837837835,6.0
2012_W07_BAL_at_HOU,2012,7,2012-10-21,HOU,BAL,1,43,13,1,38,21.0,17.0,944.0,820.0,0.5526315789473685,24.842105263157894,21.57894736842105,3.2631578947368425,7.0
2012_W09_BUF_at_HOU,2012,9,2012-11-04,HOU,BUF,1,21,9,1,39,22.0,17.0,987.0,833.0,0.5641025641025641,25.307692307692307,21.358974358974358,3.948717948717949,14.0
2012_W10_HOU_at_CHI,2012,10,2012-11-11,HOU,CHI,0,13,6,1,40,23.0,17.0,1008.0,842.0,0.575,25.2,21.05,4.149999999999999,7.0
2012_W11_JAX_at_HOU,2012,11,2012-11-18,HOU,JAX,1,43,37,1,41,24.0,17.0,1021.0,848.0,0.5853658536585366,24.902439024390244,20.682926829268293,4.2195121951219505,7.0
2012_W12_HOU_at_DET,2012,12,2012-11-22,HOU,DET,0,34,31,1,42,25.0,17.0,1064.0,885.0,0.5952380952380952,25.333333333333332,21.071428571428573,4.261904761904759,4.0
2012_W13_HOU_at_TEN,2012,13,2012-12-02,HOU,TEN,0,24,10,1,43,26.0,17.0,1098.0,916.0,0.6046511627906976,25.53488372093023,21.302325581395348,4.232558139534884,10.0
2012_W14_HOU_at_NE,2012,14,2012-12-10,HOU,NE,0,14,42,0,44,27.0,17.0,1122.0,926.0,0.6136363636363636,25.5,21.045454545454547,4.454545454545453,8.0
2012_W15_IND_at_HOU,2012,15,2012-12-16,HOU,IND,1,29,17,1,45,27.0,18.0,1136.0,968.0,0.6,25.244444444444444,21.511111111111113,3.7333333333333307,6.0
2012_W16_MIN_at_HOU,2012,16,2012-12-23,HOU,MIN,1,6,23,0,46,28.0,18.0,1165.0,985.0,0.6086956521739131,25.32608695652174,21.41304347826087,3.9130434782608674,7.0
2012_W17_HOU_at_IND,2012,17,2012-12-30,HOU,IND,0,16,28,0,47,28.0,19.0,1171.0,1008.0,0.5957446808510638,24.914893617021278,21.4468085106383,3.468085106382979,7.0
2013_W01_HOU_at_SD,2013,1,2013-09-09,HOU,SD,0,31,28,1,48,28.0,20.0,1187.0,1036.0,0.5833333333333334,24.729166666666668,21.583333333333332,3.1458333333333357,253.0
2013_W02_TEN_at_HOU,2013,2,2013-09-15,HOU,TEN,1,30,24,1,49,29.0,20.0,1218.0,1064.0,0.5918367346938775,24.857142857142858,21.714285714285715,3.1428571428571423,6.0
2013_W03_HOU_at_BAL,2013,3,2013-09-22,HOU,BAL,0,9,30,0,50,30.0,20.0,1248.0,1088.0,0.6,24.96,21.76,3.1999999999999993,7.0
2013_W04_SEA_at_HOU,2013,4,2013-09-29,HOU,SEA,1,20,23,0,51,30.0,21.0,1257.0,1118.0,0.5882352941176471,24.647058823529413,21.92156862745098,2.7254901960784323,7.0
2013_W05_HOU_at_SF,2013,5,2013-10-06,HOU,SF,0,3,34,0,52,30.0,22.0,1277.0,1141.0,0.5769230769230769,24.557692307692307,21.942307692307693,2.615384615384613,7.0
2013_W06_STL_at_HOU,2013,6,2013-10-13,HOU,STL,1,13,38,0,53,30.0,23.0,1280.0,1175.0,0.5660377358490566,24.150943396226417,22.169811320754718,1.9811320754716988,7.0
2013_W07_HOU_at_KC,2013,7,2013-10-20,HOU,KC,0,16,17,0,54,30.0,24.0,1293.0,1213.0,0.5555555555555556,23.944444444444443,22.462962962962962,1.481481481481481,7.0
2013_W09_IND_at_HOU,2013,9,2013-11-03,HOU,IND,1,24,27,0,55,30.0,25.0,1309.0,1230.0,0.5454545454545454,23.8,22.363636363636363,1.4363636363636374,14.0
2013_W10_HOU_at_ARI,2013,10,2013-11-10,HOU,ARI,0,24,27,0,56,30.0,26.0,1333.0,1257.0,0.5357142857142857,23.803571428571427,22.446428571428573,1.357142857142854,7.0
2013_W11_OAK_at_HOU,2013,11,2013-11-17,HOU,OAK,1,23,28,0,57,30.0,27.0,1357.0,1284.0,0.5263157894736842,23.80701754385965,22.526315789473685,1.2807017543859658,7.0
2013_W12_JAX_at_HOU,2013,12,2013-11-24,HOU,JAX,1,6,13,0,58,30.0,28.0,1380.0,1312.0,0.5172413793103449,23.79310344827586,22.620689655172413,1.1724137931034484,7.0
2013_W13_NE_at_HOU,2013,13,2013-12-01,HOU,NE,1,31,34,0,59,30.0,29.0,1386.0,1325.0,0.5084745762711864,23.491525423728813,22.45762711864407,1.033898305084744,7.0
