game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_win,winner_team,home_pregame_win_pct,home_pregame_points_for_pg,home_pregame_points_against_pg,home_pregame_point_diff_pg,home_days_rest,away_pregame_win_pct,away_pregame_points_for_pg,away_pregame_points_against_pg,away_pregame_point_diff_pg,away_days_rest,pregame_win_pct_diff,pregame_points_for_pg_diff,pregame_points_against_pg_diff,pregame_point_diff_pg_diff,days_rest_diff,target_home_win
2019_W11_DEN_at_MIN,2019,11,2019-11-17,MIN,DEN,27,23,1,MIN,0.5064935064935064,22.155844155844157,21.766233766233768,0.3896103896103895,7.0,0.5555555555555556,24.03267973856209,22.202614379084967,1.8300653594771248,14.0,-0.04906204906204914,-1.8768355827179342,-0.4363806128511989,-1.4404549698667353,-7.0,1
2019_W11_HOU_at_BAL,2019,11,2019-11-17,BAL,HOU,41,7,1,BAL,0.5947712418300654,23.640522875816995,19.836601307189543,3.8039215686274517,7.0,0.5098039215686274,22.424836601307188,21.9281045751634,0.4967320261437891,14.0,0.08496732026143794,1.2156862745098067,-2.091503267973856,3.3071895424836626,-7.0,1
2019_W11_JAX_at_IND,2019,11,2019-11-17,IND,JAX,33,13,1,IND,0.5228758169934641,22.99346405228758,23.862745098039216,-0.8692810457516345,7.0,0.3202614379084967,18.81699346405229,24.013071895424837,-5.196078431372548,14.0,0.20261437908496738,4.1764705882352935,-0.15032679738562038,4.326797385620914,-7.0,1
2019_W11_NE_at_PHI,2019,11,2019-11-17,PHI,NE,10,17,0,NE,0.5424836601307189,24.986928104575163,23.18954248366013,1.7973856209150334,14.0,0.7908496732026143,29.869281045751634,19.091503267973856,10.777777777777779,14.0,-0.24836601307189543,-4.882352941176471,4.098039215686274,-8.980392156862745,0.0,0
2019_W11_NO_at_TB,2019,11,2019-11-17,TB,NO,17,34,0,NO,0.35947712418300654,21.366013071895424,25.594771241830067,-4.228758169934643,7.0,0.6143790849673203,27.712418300653596,23.65359477124183,4.0588235294117645,7.0,-0.25490196078431376,-6.346405228758172,1.9411764705882355,-8.287581699346408,0.0,0
2019_W11_NYJ_at_WAS,2019,11,2019-11-17,WAS,NYJ,17,34,0,NYJ,0.39215686274509803,20.758169934640524,24.679738562091504,-3.9215686274509807,14.0,0.4117647058823529,19.745098039215687,23.62091503267974,-3.8758169934640527,7.0,-0.019607843137254888,1.0130718954248366,1.0588235294117645,-0.04575163398692794,7.0,0
2019_W11_KC_at_LAC,2019,11,2019-11-18,LAC,KC,17,24,0,KC,0.5952380952380952,23.571428571428573,18.928571428571427,4.642857142857146,11.0,0.5844155844155844,23.571428571428573,21.246753246753247,2.324675324675326,8.0,0.010822510822510845,0.0,-2.31818181818182,2.31818181818182,3.0,0
2019_W12_IND_at_HOU,2019,12,2019-11-21,HOU,IND,20,17,1,HOU,0.5064935064935064,22.324675324675326,22.051948051948052,0.2727272727272734,4.0,0.525974025974026,23.058441558441558,23.792207792207794,-0.7337662337662358,4.0,-0.019480519480519543,-0.7337662337662323,-1.7402597402597415,1.0064935064935092,0.0,1
2019_W12_CAR_at_NO,2019,12,2019-11-24,NO,CAR,34,31,1,NO,0.6168831168831169,27.753246753246753,23.61038961038961,4.142857142857142,7.0,0.5064935064935064,22.727272727272727,22.66883116883117,0.05844155844155807,7.0,0.11038961038961048,5.025974025974026,0.9415584415584419,4.084415584415584,0.0,1
2019_W12_DAL_at_NE,2019,12,2019-11-24,NE,DAL,13,9,1,NE,0.7922077922077922,29.785714285714285,19.032467532467532,10.753246753246753,7.0,0.5454545454545454,24.155844155844157,22.727272727272727,1.4285714285714306,7.0,0.24675324675324684,5.6298701298701275,-3.6948051948051948,9.324675324675322,0.0,1
2019_W12_DEN_at_BUF,2019,12,2019-11-24,BUF,DEN,20,3,1,BUF,0.44155844155844154,21.045454545454547,23.448051948051948,-2.402597402597401,7.0,0.551948051948052,24.025974025974026,22.233766233766232,1.792207792207794,7.0,-0.11038961038961043,-2.9805194805194795,1.2142857142857153,-4.194805194805195,0.0,1
2019_W12_DET_at_WAS,2019,12,2019-11-24,WAS,DET,19,16,1,WAS,0.38961038961038963,20.733766233766232,24.74025974025974,-4.006493506493509,7.0,0.4675324675324675,23.415584415584416,23.48701298701299,-0.07142857142857295,7.0,-0.07792207792207789,-2.6818181818181834,1.2532467532467528,-3.9350649350649363,0.0,1
2019_W12_GB_at_SF,2019,12,2019-11-24,SF,GB,37,8,1,SF,0.4935064935064935,21.48701298701299,21.428571428571427,0.058441558441561625,7.0,0.6298701298701299,26.16883116883117,22.149350649350648,4.0194805194805205,14.0,-0.1363636363636364,-4.68181818181818,-0.720779220779221,-3.961038961038959,-7.0,1
2019_W12_JAX_at_TEN,2019,12,2019-11-24,TEN,JAX,42,20,1,TEN,0.42207792207792205,20.48051948051948,23.396103896103895,-2.9155844155844157,14.0,0.3181818181818182,18.77922077922078,24.071428571428573,-5.292207792207794,7.0,0.10389610389610388,1.7012987012987004,-0.6753246753246778,2.376623376623378,7.0,1
2019_W12_MIA_at_CLE,2019,12,2019-11-24,CLE,MIA,41,24,1,CLE,0.2597402597402597,17.694805194805195,23.792207792207794,-6.097402597402599,10.0,0.43506493506493504,19.525974025974026,23.18831168831169,-3.662337662337663,7.0,-0.17532467532467533,-1.8311688311688314,0.6038961038961048,-2.4350649350649363,3.0,1
2019_W12_NYG_at_CHI,2019,12,2019-11-24,CHI,NYG,19,14,1,CHI,0.4675324675324675,21.38961038961039,22.058441558441558,-0.6688311688311686,7.0,0.44155844155844154,22.33116883116883,23.954545454545453,-1.6233766233766218,14.0,0.025974025974025983,-0.9415584415584419,-1.8961038961038952,0.9545454545454533,-7.0,1
2019_W12_OAK_at_NYJ,2019,12,2019-11-24,NYJ,OAK,34,3,1,NYJ,0.4155844155844156,19.837662337662337,23.57792207792208,-3.7402597402597415,7.0,0.4025974025974026,20.941558441558442,26.142857142857142,-5.2012987012987,7.0,0.012987012987012991,-1.1038961038961048,-2.5649350649350637,1.461038961038959,0.0,1
2019_W12_PIT_at_CIN,2019,12,2019-11-24,CIN,PIT,10,16,0,PIT,0.487012987012987,22.084415584415584,21.824675324675326,0.2597402597402585,7.0,0.6428571428571429,24.071428571428573,19.655844155844157,4.415584415584416,10.0,-0.1558441558441559,-1.9870129870129887,2.1688311688311686,-4.155844155844157,-3.0,0
2019_W12_SEA_at_PHI,2019,12,2019-11-24,PHI,SEA,9,17,0,SEA,0.538961038961039,24.88961038961039,23.149350649350648,1.7402597402597415,7.0,0.6298701298701299,24.025974025974026,19.181818181818183,4.844155844155843,13.0,-0.09090909090909094,0.8636363636363633,3.9675324675324646,-3.1038961038961013,-6.0,0
2019_W12_TB_at_ATL,2019,12,2019-11-24,ATL,TB,22,35,0,TB,0.551948051948052,24.9025974025974,23.038961038961038,1.8636363636363633,7.0,0.35714285714285715,21.337662337662337,25.649350649350648,-4.311688311688311,7.0,0.19480519480519481,3.5649350649350637,-2.6103896103896105,6.175324675324674,0.0,0
2019_W12_BAL_at_LA,2019,12,2019-11-25,LA,BAL,6,45,0,BAL,0.5862068965517241,25.379310344827587,22.5,2.879310344827587,8.0,0.5974025974025974,23.753246753246753,19.753246753246753,4.0,8.0,-0.011195700850873291,1.6260635915808344,2.746753246753247,-1.1206896551724128,0.0,0
2019_W13_BUF_at_DAL,2019,13,2019-11-28,DAL,BUF,15,26,0,BUF,0.5419354838709678,24.058064516129033,22.664516129032258,1.393548387096775,4.0,0.44516129032258067,21.038709677419355,23.316129032258065,-2.2774193548387096,4.0,0.09677419354838712,3.0193548387096776,-0.6516129032258071,3.6709677419354847,0.0,0
2019_W13_CHI_at_DET,2019,13,2019-11-28,DET,CHI,20,24,0,CHI,0.4645161290322581,23.36774193548387,23.45806451612903,-0.09032258064516085,4.0,0.47096774193548385,21.374193548387098,22.006451612903227,-0.6322580645161295,4.0,-0.006451612903225767,1.993548387096773,1.4516129032258043,0.5419354838709687,0.0,0
2019_W13_NO_at_ATL,2019,13,2019-11-28,ATL,NO,18,26,0,NO,0.5483870967741935,24.883870967741935,23.116129032258065,1.767741935483869,4.0,0.6193548387096774,27.793548387096774,23.65806451612903,4.135483870967743,4.0,-0.07096774193548394,-2.909677419354839,-0.5419354838709651,-2.367741935483874,0.0,0
2019_W13_CLE_at_PIT,2019,13,2019-12-01,PIT,CLE,20,13,1,PIT,0.6451612903225806,24.019354838709678,19.593548387096774,4.425806451612903,7.0,0.2645161290322581,17.84516129032258,23.793548387096774,-5.948387096774194,7.0,0.38064516129032255,6.174193548387098,-4.199999999999999,10.374193548387098,0.0,1
2019_W13_GB_at_NYG,2019,13,2019-12-01,NYG,GB,13,31,0,GB,0.43870967741935485,22.27741935483871,23.92258064516129,-1.64516129032258,7.0,0.6258064516129033,26.051612903225806,22.24516129032258,3.806451612903224,7.0,-0.18709677419354842,-3.774193548387096,1.6774193548387082,-5.451612903225804,0.0,0
2019_W13_LAC_at_DEN,2019,13,2019-12-01,DEN,LAC,23,20,1,DEN,0.5483870967741935,23.89032258064516,22.219354838709677,1.6709677419354847,7.0,0.5813953488372093,23.41860465116279,19.046511627906977,4.372093023255815,13.0,-0.03300825206301583,0.4717179294823701,3.1728432108027,-2.70112528132033,-6.0,1
2019_W13_LA_at_ARI,2019,13,2019-12-01,ARI,LA,7,34,0,LA,0.47096774193548385,20.741935483870968,22.838709677419356,-2.096774193548388,14.0,0.576271186440678,25.050847457627118,22.88135593220339,2.1694915254237266,6.0,-0.10530344450519413,-4.30891197375615,-0.042646254784035165,-4.2662657189721145,8.0,0
2019_W13_NE_at_HOU,2019,13,2019-12-01,HOU,NE,28,22,1,HOU,0.5096774193548387,22.309677419354838,22.019354838709678,0.29032258064516014,10.0,0.7935483870967742,29.677419354838708,18.967741935483872,10.709677419354836,7.0,-0.28387096774193554,-7.3677419354838705,3.0516129032258057,-10.419354838709676,3.0,1
2019_W13_NYJ_at_CIN,2019,13,2019-12-01,CIN,NYJ,22,6,1,CIN,0.4838709677419355,22.006451612903227,21.787096774193547,0.21935483870968042,7.0,0.41935483870967744,19.929032258064517,23.44516129032258,-3.516129032258064,7.0,0.06451612903225806,2.0774193548387103,-1.6580645161290342,3.7354838709677445,0.0,1
2019_W13_OAK_at_KC,2019,13,2019-12-01,KC,OAK,40,9,1,KC,0.5870967741935483,23.574193548387097,21.219354838709677,2.35483870967742,13.0,0.4,20.825806451612902,26.193548387096776,-5.367741935483874,7.0,0.1870967741935483,2.748387096774195,-4.974193548387099,7.722580645161294,6.0,1
2019_W13_PHI_at_MIA,2019,13,2019-12-01,MIA,PHI,37,31,1,MIA,0.432258064516129,19.55483870967742,23.303225806451614,-3.748387096774195,7.0,0.535483870967742,24.787096774193547,23.10967741935484,1.6774193548387082,7.0,-0.10322580645161294,-5.232258064516127,0.1935483870967758,-5.425806451612903,0.0,1
2019_W13_SF_at_BAL,2019,13,2019-12-01,BAL,SF,20,17,1,BAL,0.6,23.89032258064516,19.664516129032258,4.225806451612904,6.0,0.4967741935483871,21.587096774193547,21.34193548387097,0.24516129032257794,7.0,0.10322580645161289,2.3032258064516142,-1.6774193548387117,3.980645161290326,-1.0,1
2019_W13_TB_at_JAX,2019,13,2019-12-01,JAX,TB,11,28,0,TB,0.3161290322580645,18.787096774193547,24.18709677419355,-5.400000000000002,7.0,0.36129032258064514,21.425806451612903,25.625806451612902,-4.199999999999999,7.0,-0.04516129032258065,-2.6387096774193566,-1.4387096774193537,-1.2000000000000028,0.0,0
2019_W13_TEN_at_IND,2019,13,2019-12-01,IND,TEN,17,31,0,TEN,0.5225806451612903,23.019354838709678,23.767741935483873,-0.748387096774195,10.0,0.4258064516129032,20.61935483870968,23.374193548387098,-2.7548387096774185,7.0,0.09677419354838712,2.3999999999999986,0.3935483870967751,2.0064516129032235,3.0,0
2019_W13_WAS_at_CAR,2019,13,2019-12-01,CAR,WAS,21,29,0,WAS,0.5032258064516129,22.780645161290323,22.741935483870968,0.03870967741935516,7.0,0.3935483870967742,20.72258064516129,24.683870967741935,-3.961290322580645,7.0,0.10967741935483866,2.0580645161290327,-1.9419354838709673,4.0,0.0,0
2019_W13_MIN_at_SEA,2019,13,2019-12-02,SEA,MIN,37,30,1,SEA,0.632258064516129,23.980645161290322,19.116129032258065,4.864516129032257,8.0,0.5096774193548387,22.18709677419355,21.774193548387096,0.41290322580645267,15.0,0.1225806451612903,1.7935483870967737,-2.6580645161290306,4.451612903225804,-7.0,1
2019_W14_DAL_at_CHI,2019,14,2019-12-05,CHI,DAL,31,24,1,CHI,0.47435897435897434,21.391025641025642,21.993589743589745,-0.6025641025641022,7.0,0.5384615384615384,24.0,22.685897435897434,1.3141025641025657,7.0,-0.0641025641025641,-2.6089743589743577,-0.6923076923076898,-1.9166666666666679,0.0,1
2019_W14_BAL_at_BUF,2019,14,2019-12-08,BUF,BAL,17,24,0,BAL,0.44871794871794873,21.07051282051282,23.262820512820515,-2.1923076923076934,10.0,0.6025641025641025,23.865384615384617,19.647435897435898,4.217948717948719,7.0,-0.1538461538461538,-2.7948717948717956,3.6153846153846168,-6.410256410256412,3.0,0
2019_W14_CAR_at_ATL,2019,14,2019-12-08,ATL,CAR,40,20,1,ATL,0.5448717948717948,24.83974358974359,23.134615384615383,1.705128205128208,10.0,0.5,22.76923076923077,22.78205128205128,-0.012820512820510999,7.0,0.04487179487179482,2.070512820512821,0.3525641025641022,1.717948717948719,3.0,1
2019_W14_CIN_at_CLE,2019,14,2019-12-08,CLE,CIN,27,19,1,CLE,0.26282051282051283,17.814102564102566,23.76923076923077,-5.955128205128204,7.0,0.48717948717948717,22.006410256410255,21.685897435897434,0.32051282051282115,7.0,-0.22435897435897434,-4.19230769230769,2.0833333333333357,-6.2756410256410255,0.0,1
2019_W14_DEN_at_HOU,2019,14,2019-12-08,HOU,DEN,24,38,0,DEN,0.5128205128205128,22.346153846153847,22.01923076923077,0.32692307692307665,7.0,0.5512820512820513,23.884615384615383,22.205128205128204,1.6794871794871788,7.0,-0.03846153846153855,-1.5384615384615365,-0.18589743589743435,-1.3525641025641022,0.0,0
2019_W14_DET_at_MIN,2019,14,2019-12-08,MIN,DET,20,7,1,MIN,0.5064102564102564,22.237179487179485,21.871794871794872,0.3653846153846132,6.0,0.46153846153846156,23.346153846153847,23.46153846153846,-0.1153846153846132,10.0,0.04487179487179482,-1.1089743589743613,-1.5897435897435876,0.4807692307692264,-4.0,1
2019_W14_IND_at_TB,2019,14,2019-12-08,TB,IND,38,35,1,TB,0.36538461538461536,21.46794871794872,25.53205128205128,-4.064102564102562,7.0,0.5192307692307693,22.98076923076923,23.814102564102566,-0.8333333333333357,7.0,-0.1538461538461539,-1.512820512820511,1.7179487179487154,-3.2307692307692264,0.0,1
2019_W14_KC_at_NE,2019,14,2019-12-08,NE,KC,16,23,0,KC,0.7884615384615384,29.628205128205128,19.025641025641026,10.602564102564102,7.0,0.5897435897435898,23.67948717948718,21.141025641025642,2.5384615384615365,7.0,0.19871794871794868,5.948717948717949,-2.1153846153846168,8.064102564102566,0.0,0
2019_W14_LAC_at_JAX,2019,14,2019-12-08,JAX,LAC,10,45,0,LAC,0.3141025641025641,18.737179487179485,24.21153846153846,-5.4743589743589745,7.0,0.5681818181818182,23.34090909090909,19.136363636363637,4.204545454545453,7.0,-0.25407925407925414,-4.6037296037296045,5.075174825174823,-9.678904428904428,0.0,0
2019_W14_MIA_at_NYJ,2019,14,2019-12-08,NYJ,MIA,22,21,1,NYJ,0.4166666666666667,19.83974358974359,23.435897435897434,-3.596153846153843,7.0,0.4358974358974359,19.666666666666668,23.352564102564102,-3.6858974358974343,7.0,-0.019230769230769218,0.17307692307692335,0.08333333333333215,0.0897435897435912,0.0,1
2019_W14_PIT_at_ARI,2019,14,2019-12-08,ARI,PIT,17,23,0,PIT,0.46794871794871795,20.653846153846153,22.91025641025641,-2.2564102564102555,7.0,0.6474358974358975,23.993589743589745,19.55128205128205,4.442307692307693,7.0,-0.17948717948717952,-3.339743589743591,3.3589743589743577,-6.698717948717949,0.0,0
2019_W14_SEA_at_LA,2019,14,2019-12-08,LA,SEA,28,12,1,LA,0.5833333333333334,25.2,22.616666666666667,2.583333333333332,7.0,0.6346153846153846,24.064102564102566,19.185897435897434,4.878205128205131,6.0,-0.05128205128205121,1.1358974358974336,3.430769230769233,-2.294871794871799,1.0,1
2019_W14_SF_at_NO,2019,14,2019-12-08,NO,SF,46,48,0,SF,0.6217948717948718,27.78205128205128,23.621794871794872,4.160256410256409,10.0,0.4935897435897436,21.557692307692307,21.333333333333332,0.22435897435897445,7.0,0.1282051282051282,6.2243589743589745,2.28846153846154,3.9358974358974343,3.0,0
2019_W14_TEN_at_OAK,2019,14,2019-12-08,OAK,TEN,21,42,0,TEN,0.3974358974358974,20.75,26.28205128205128,-5.532051282051281,7.0,0.42948717948717946,20.685897435897434,23.333333333333332,-2.647435897435898,7.0,-0.03205128205128205,0.06410256410256565,2.948717948717949,-2.8846153846153832,0.0,0
2019_W14_WAS_at_GB,2019,14,2019-12-08,GB,WAS,20,15,1,GB,0.6282051282051282,26.083333333333332,22.185897435897434,3.897435897435898,7.0,0.3974358974358974,20.775641025641026,24.66025641025641,-3.8846153846153832,7.0,0.23076923076923078,5.307692307692307,-2.4743589743589745,7.782051282051281,0.0,1
2019_W14_NYG_at_PHI,2019,14,2019-12-09,PHI,NYG,23,17,1,PHI,0.532051282051282,24.826923076923077,23.19871794871795,1.6282051282051277,8.0,0.4358974358974359,22.21794871794872,23.96794871794872,-1.75,8.0,0.09615384615384615,2.6089743589743577,-0.76923076923077,3.3782051282051277,0.0,1
2019_W15_NYJ_at_BAL,2019,15,2019-12-12,BAL,NYJ,42,21,1,BAL,0.6050955414012739,23.866242038216562,19.630573248407643,4.235668789808919,4.0,0.42038216560509556,19.853503184713375,23.420382165605094,-3.566878980891719,4.0,0.1847133757961783,4.012738853503187,-3.789808917197451,7.802547770700638,0.0,1
2019_W15_ATL_at_SF,2019,15,2019-12-15,SF,ATL,22,29,0,ATL,0.4968152866242038,21.726114649681527,21.49044585987261,0.2356687898089156,7.0,0.5477707006369427,24.936305732484076,23.11464968152866,1.821656050955415,7.0,-0.05095541401273884,-3.210191082802549,-1.6242038216560495,-1.5859872611464993,0.0,0
2019_W15_BUF_at_PIT,2019,15,2019-12-15,PIT,BUF,10,17,0,BUF,0.6496815286624203,23.987261146496817,19.53503184713376,4.452229299363058,7.0,0.445859872611465,21.044585987261147,23.26751592356688,-2.222929936305732,7.0,0.20382165605095537,2.9426751592356695,-3.7324840764331206,6.67515923566879,0.0,0
2019_W15_CHI_at_GB,2019,15,2019-12-15,GB,CHI,21,13,1,GB,0.6305732484076433,26.044585987261147,22.14012738853503,3.904458598726116,7.0,0.47770700636942676,21.452229299363058,22.006369426751593,-0.5541401273885356,10.0,0.15286624203821653,4.592356687898089,0.1337579617834379,4.458598726114651,-3.0,1
2019_W15_CLE_at_ARI,2019,15,2019-12-15,ARI,CLE,38,24,1,ARI,0.46496815286624205,20.630573248407643,22.910828025477706,-2.2802547770700627,7.0,0.267515923566879,17.872611464968152,23.738853503184714,-5.866242038216562,7.0,0.19745222929936307,2.757961783439491,-0.8280254777070084,3.5859872611464993,0.0,1
2019_W15_DEN_at_KC,2019,15,2019-12-15,KC,DEN,23,3,1,KC,0.5923566878980892,23.67515923566879,21.10828025477707,2.566878980891719,7.0,0.554140127388535,23.97452229299363,22.21656050955414,1.757961783439491,7.0,0.03821656050955413,-0.2993630573248396,-1.1082802547770676,0.808917197452228,0.0,1
2019_W15_HOU_at_TEN,2019,15,2019-12-15,TEN,HOU,21,24,0,HOU,0.43312101910828027,20.821656050955415,23.318471337579616,-2.4968152866242015,7.0,0.5095541401273885,22.356687898089174,22.121019108280255,0.23566878980891914,7.0,-0.07643312101910826,-1.5350318471337587,1.197452229299362,-2.7324840764331206,0.0,0
2019_W15_JAX_at_OAK,2019,15,2019-12-15,OAK,JAX,16,20,0,JAX,0.39490445859872614,20.751592356687897,26.38216560509554,-5.630573248407643,7.0,0.31210191082802546,18.681528662420384,24.343949044585987,-5.662420382165603,7.0,0.08280254777070067,2.070063694267514,2.0382165605095537,0.03184713375796022,0.0,0
2019_W15_LA_at_DAL,2019,15,2019-12-15,DAL,LA,44,21,1,DAL,0.535031847133758,24.0,22.738853503184714,1.261146496815286,10.0,0.5901639344262295,25.24590163934426,22.442622950819672,2.803278688524589,7.0,-0.05513208729247154,-1.245901639344261,0.29623055236504214,-1.5421321917093032,3.0,1
2019_W15_MIA_at_NYG,2019,15,2019-12-15,NYG,MIA,36,20,1,NYG,0.43312101910828027,22.18471337579618,23.961783439490446,-1.7770700636942678,6.0,0.43312101910828027,19.67515923566879,23.343949044585987,-3.6687898089171966,7.0,0.0,2.5095541401273884,0.6178343949044596,1.8917197452229289,-1.0,1
2019_W15_MIN_at_LAC,2019,15,2019-12-15,LAC,MIN,10,39,0,MIN,0.5777777777777777,23.822222222222223,18.933333333333334,4.888888888888889,7.0,0.5095541401273885,22.222929936305732,21.777070063694268,0.4458598726114644,7.0,0.06822363765038919,1.5992922859164906,-2.843736730360934,4.443029016277425,0.0,0
2019_W15_NE_at_CIN,2019,15,2019-12-15,CIN,NE,13,34,0,NE,0.4840764331210191,21.987261146496817,21.719745222929937,0.26751592356687937,7.0,0.7834394904458599,29.54140127388535,19.05095541401274,10.490445859872608,7.0,-0.2993630573248408,-7.554140127388532,2.6687898089171966,-10.222929936305729,0.0,0
2019_W15_PHI_at_WAS,2019,15,2019-12-15,WAS,PHI,27,37,0,PHI,0.39490445859872614,20.738853503184714,24.630573248407643,-3.891719745222929,7.0,0.535031847133758,24.81528662420382,23.159235668789808,1.6560509554140133,6.0,-0.14012738853503182,-4.076433121019107,1.4713375796178347,-5.547770700636942,1.0,0
2019_W15_SEA_at_CAR,2019,15,2019-12-15,CAR,SEA,24,30,0,SEA,0.4968152866242038,22.751592356687897,22.89171974522293,-0.14012738853503137,7.0,0.6305732484076433,23.987261146496817,19.24203821656051,4.745222929936308,7.0,-0.13375796178343946,-1.2356687898089191,3.64968152866242,-4.885350318471339,0.0,0
2019_W15_TB_at_DET,2019,15,2019-12-15,DET,TB,17,38,0,TB,0.4585987261146497,23.24203821656051,23.43949044585987,-0.1974522292993619,7.0,0.36942675159235666,21.573248407643312,25.59235668789809,-4.019108280254777,7.0,0.08917197452229303,1.6687898089171966,-2.1528662420382183,3.821656050955415,0.0,0
2019_W15_IND_at_NO,2019,15,2019-12-16,NO,IND,34,7,1,NO,0.6178343949044586,27.898089171974522,23.777070063694268,4.1210191082802545,8.0,0.5159235668789809,23.05732484076433,23.904458598726116,-0.8471337579617852,8.0,0.10191082802547768,4.840764331210192,-0.127388535031848,4.96815286624204,0.0,1
2019_W16_BUF_at_NE,2019,16,2019-12-21,NE,BUF,24,17,1,NE,0.7848101265822784,29.569620253164558,19.0126582278481,10.556962025316459,6.0,0.44936708860759494,21.018987341772153,23.18354430379747,-2.1645569620253156,6.0,0.3354430379746835,8.550632911392405,-4.170886075949369,12.721518987341774,0.0,1
2019_W16_HOU_at_TB,2019,16,2019-12-21,TB,HOU,20,23,0,HOU,0.37341772151898733,21.67721518987342,25.537974683544302,-3.8607594936708836,6.0,0.5126582278481012,22.367088607594937,22.11392405063291,0.25316455696202667,6.0,-0.1392405063291139,-0.6898734177215182,3.424050632911392,-4.11392405063291,0.0,0
2019_W16_LA_at_SF,2019,16,2019-12-21,SF,LA,34,31,1,SF,0.4936708860759494,21.727848101265824,21.537974683544302,0.18987341772152178,6.0,0.5806451612903226,25.177419354838708,22.79032258064516,2.387096774193548,6.0,-0.08697427521437323,-3.449571253572884,-1.252347897100858,-2.1972233564720263,0.0,1
2019_W16_ARI_at_SEA,2019,16,2019-12-22,SEA,ARI,13,27,0,ARI,0.6329113924050633,24.025316455696203,19.272151898734176,4.753164556962027,7.0,0.46835443037974683,20.740506329113924,22.917721518987342,-2.1772151898734187,7.0,0.1645569620253165,3.284810126582279,-3.645569620253166,6.930379746835445,0.0,0
2019_W16_BAL_at_CLE,2019,16,2019-12-22,CLE,BAL,15,31,0,BAL,0.26582278481012656,17.911392405063292,23.829113924050635,-5.917721518987342,7.0,0.6075949367088608,23.981012658227847,19.639240506329113,4.341772151898734,10.0,-0.3417721518987342,-6.069620253164555,4.189873417721522,-10.259493670886076,-3.0,0
2019_W16_CAR_at_IND,2019,16,2019-12-22,IND,CAR,38,6,1,IND,0.5126582278481012,22.955696202531644,23.968354430379748,-1.012658227848103,6.0,0.4936708860759494,22.759493670886076,22.936708860759495,-0.17721518987341867,7.0,0.018987341772151833,0.196202531645568,1.0316455696202524,-0.8354430379746844,-1.0,1
2019_W16_CIN_at_MIA,2019,16,2019-12-22,MIA,CIN,38,35,1,MIA,0.43037974683544306,19.67721518987342,23.424050632911392,-3.7468354430379733,7.0,0.4810126582278481,21.930379746835442,21.79746835443038,0.1329113924050631,7.0,-0.050632911392405056,-2.253164556962023,1.6265822784810133,-3.8797468354430364,0.0,1
2019_W16_DAL_at_PHI,2019,16,2019-12-22,PHI,DAL,17,9,1,PHI,0.5379746835443038,24.89240506329114,23.18354430379747,1.708860759493671,7.0,0.5379746835443038,24.126582278481013,22.727848101265824,1.3987341772151893,7.0,0.0,0.7658227848101262,0.45569620253164445,0.3101265822784818,0.0,1
2019_W16_DET_at_DEN,2019,16,2019-12-22,DEN,DET,27,17,1,DEN,0.5506329113924051,23.841772151898734,22.22151898734177,1.6202531645569636,7.0,0.45569620253164556,23.20253164556962,23.531645569620252,-0.3291139240506311,7.0,0.09493670886075956,0.6392405063291129,-1.3101265822784818,1.9493670886075947,0.0,1
2019_W16_JAX_at_ATL,2019,16,2019-12-22,ATL,JAX,24,12,1,ATL,0.5506329113924051,24.962025316455698,23.10759493670886,1.8544303797468373,7.0,0.31645569620253167,18.689873417721518,24.29113924050633,-5.601265822784811,7.0,0.23417721518987344,6.2721518987341796,-1.1835443037974684,7.455696202531648,0.0,1
2019_W16_KC_at_CHI,2019,16,2019-12-22,CHI,KC,3,26,0,KC,0.47468354430379744,21.39873417721519,22.0,-0.6012658227848107,7.0,0.5949367088607594,23.670886075949365,20.99367088607595,2.677215189873415,7.0,-0.120253164556962,-2.272151898734176,1.0063291139240498,-3.278481012658226,0.0,0
2019_W16_NO_at_TEN,2019,16,2019-12-22,TEN,NO,28,38,0,NO,0.43037974683544306,20.82278481012658,23.32278481012658,-2.5,7.0,0.620253164556962,27.936708860759495,23.670886075949365,4.26582278481013,6.0,-0.18987341772151894,-7.113924050632914,-0.348101265822784,-6.76582278481013,1.0,0
2019_W16_NYG_at_WAS,2019,16,2019-12-22,WAS,NYG,35,41,0,NYG,0.3924050632911392,20.77848101265823,24.70886075949367,-3.930379746835442,7.0,0.43670886075949367,22.272151898734176,23.936708860759495,-1.664556962025319,7.0,-0.044303797468354444,-1.4936708860759467,0.772151898734176,-2.2658227848101227,0.0,0
2019_W16_OAK_at_LAC,2019,16,2019-12-22,LAC,OAK,17,24,0,OAK,0.5652173913043478,23.52173913043478,19.369565217391305,4.152173913043477,7.0,0.3924050632911392,20.72151898734177,26.341772151898734,-5.6202531645569636,7.0,0.17281232801320856,2.8002201430930107,-6.97220693450743,9.77242707760044,0.0,0
2019_W16_PIT_at_NYJ,2019,16,2019-12-22,NYJ,PIT,16,10,1,NYJ,0.4177215189873418,19.860759493670887,23.537974683544302,-3.677215189873415,10.0,0.6455696202531646,23.89873417721519,19.518987341772153,4.3797468354430364,7.0,-0.22784810126582278,-4.037974683544302,4.018987341772149,-8.056962025316452,3.0,1
