game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_win,winner_team
2017_W09_IND_at_HOU,2017,9,2017-11-05,HOU,IND,14,20,0,IND
2017_W09_KC_at_DAL,2017,9,2017-11-05,DAL,KC,28,17,1,DAL
2017_W09_LA_at_NYG,2017,9,2017-11-05,NYG,LA,17,51,0,LA
2017_W09_OAK_at_MIA,2017,9,2017-11-05,MIA,OAK,24,27,0,OAK
2017_W09_TB_at_NO,2017,9,2017-11-05,NO,TB,30,10,1,NO
2017_W09_WAS_at_SEA,2017,9,2017-11-05,SEA,WAS,14,17,0,WAS
2017_W09_DET_at_GB,2017,9,2017-11-06,GB,DET,17,30,0,DET
2017_W10_SEA_at_ARI,2017,10,2017-11-09,ARI,SEA,16,22,0,SEA
2017_W10_CIN_at_TEN,2017,10,2017-11-12,TEN,CIN,24,20,1,TEN
2017_W10_CLE_at_DET,2017,10,2017-11-12,DET,CLE,38,24,1,DET
2017_W10_DAL_at_ATL,2017,10,2017-11-12,ATL,DAL,27,7,1,ATL
2017_W10_GB_at_CHI,2017,10,2017-11-12,CHI,GB,16,23,0,GB
2017_W10_HOU_at_LA,2017,10,2017-11-12,LA,HOU,33,7,1,LA
2017_W10_LAC_at_JAX,2017,10,2017-11-12,JAX,LAC,20,17,1,JAX
2017_W10_MIN_at_WAS,2017,10,2017-11-12,WAS,MIN,30,38,0,MIN
2017_W10_NE_at_DEN,2017,10,2017-11-12,DEN,NE,16,41,0,NE
2017_W10_NO_at_BUF,2017,10,2017-11-12,BUF,NO,10,47,0,NO
2017_W10_NYG_at_SF,2017,10,2017-11-12,SF,NYG,31,21,1,SF
2017_W10_NYJ_at_TB,2017,10,2017-11-12,TB,NYJ,15,10,1,TB
2017_W10_PIT_at_IND,2017,10,2017-11-12,IND,PIT,17,20,0,PIT
2017_W10_MIA_at_CAR,2017,10,2017-11-13,CAR,MIA,45,21,1,CAR
2017_W11_TEN_at_PIT,2017,11,2017-11-16,PIT,TEN,40,17,1,PIT
2017_W11_ARI_at_HOU,2017,11,2017-11-19,HOU,ARI,31,21,1,HOU
2017_W11_BAL_at_GB,2017,11,2017-11-19,GB,BAL,0,23,0,BAL
2017_W11_BUF_at_LAC,2017,11,2017-11-19,LAC,BUF,54,24,1,LAC
2017_W11_CIN_at_DEN,2017,11,2017-11-19,DEN,CIN,17,20,0,CIN
2017_W11_DET_at_CHI,2017,11,2017-11-19,CHI,DET,24,27,0,DET
2017_W11_JAX_at_CLE,2017,11,2017-11-19,CLE,JAX,7,19,0,JAX
2017_W11_KC_at_NYG,2017,11,2017-11-19,NYG,KC,12,9,1,NYG
2017_W11_LA_at_MIN,2017,11,2017-11-19,MIN,LA,24,7,1,MIN
2017_W11_NE_at_OAK,2017,11,2017-11-19,OAK,NE,8,33,0,NE
2017_W11_PHI_at_DAL,2017,11,2017-11-19,DAL,PHI,9,37,0,PHI
2017_W11_TB_at_MIA,2017,11,2017-11-19,MIA,TB,20,30,0,TB
2017_W11_WAS_at_NO,2017,11,2017-11-19,NO,WAS,34,31,1,NO
2017_W11_ATL_at_SEA,2017,11,2017-11-20,SEA,ATL,31,34,0,ATL
2017_W12_LAC_at_DAL,2017,12,2017-11-23,DAL,LAC,6,28,0,LAC
2017_W12_MIN_at_DET,2017,12,2017-11-23,DET,MIN,23,30,0,MIN
2017_W12_NYG_at_WAS,2017,12,2017-11-23,WAS,NYG,20,10,1,WAS
2017_W12_BUF_at_KC,2017,12,2017-11-26,KC,BUF,10,16,0,BUF
2017_W12_CAR_at_NYJ,2017,12,2017-11-26,NYJ,CAR,27,35,0,CAR
2017_W12_CHI_at_PHI,2017,12,2017-11-26,PHI,CHI,31,3,1,PHI
2017_W12_CLE_at_CIN,2017,12,2017-11-26,CIN,CLE,30,16,1,CIN
2017_W12_DEN_at_OAK,2017,12,2017-11-26,OAK,DEN,21,14,1,OAK
2017_W12_GB_at_PIT,2017,12,2017-11-26,PIT,GB,31,28,1,PIT
2017_W12_JAX_at_ARI,2017,12,2017-11-26,ARI,JAX,27,24,1,ARI
2017_W12_MIA_at_NE,2017,12,2017-11-26,NE,MIA,35,17,1,NE
2017_W12_NO_at_LA,2017,12,2017-11-26,LA,NO,26,20,1,LA
2017_W12_SEA_at_SF,2017,12,2017-11-26,SF,SEA,13,24,0,SEA
2017_W12_TB_at_ATL,2017,12,2017-11-26,ATL,TB,34,20,1,ATL
2017_W12_TEN_at_IND,2017,12,2017-11-26,IND,TEN,16,20,0,TEN
2017_W12_HOU_at_BAL,2017,12,2017-11-27,BAL,HOU,23,16,1,BAL
2017_W13_WAS_at_DAL,2017,13,2017-11-30,DAL,WAS,38,14,1,DAL
2017_W13_CAR_at_NO,2017,13,2017-12-03,NO,CAR,31,21,1,NO
2017_W13_CLE_at_LAC,2017,13,2017-12-03,LAC,CLE,19,10,1,LAC
2017_W13_DEN_at_MIA,2017,13,2017-12-03,MIA,DEN,35,9,1,MIA
2017_W13_DET_at_BAL,2017,13,2017-12-03,BAL,DET,44,20,1,BAL
2017_W13_HOU_at_TEN,2017,13,2017-12-03,TEN,HOU,24,13,1,TEN
2017_W13_IND_at_JAX,2017,13,2017-12-03,JAX,IND,30,10,1,JAX
2017_W13_KC_at_NYJ,2017,13,2017-12-03,NYJ,KC,38,31,1,NYJ
2017_W13_LA_at_ARI,2017,13,2017-12-03,ARI,LA,16,32,0,LA
2017_W13_MIN_at_ATL,2017,13,2017-12-03,ATL,MIN,9,14,0,MIN
2017_W13_NE_at_BUF,2017,13,2017-12-03,BUF,NE,3,23,0,NE
2017_W13_NYG_at_OAK,2017,13,2017-12-03,OAK,NYG,24,17,1,OAK
2017_W13_PHI_at_SEA,2017,13,2017-12-03,SEA,PHI,24,10,1,SEA
2017_W13_SF_at_CHI,2017,13,2017-12-03,CHI,SF,14,15,0,SF
2017_W13_TB_at_GB,2017,13,2017-12-03,GB,TB,26,20,1,GB
2017_W13_PIT_at_CIN,2017,13,2017-12-04,CIN,PIT,20,23,0,PIT
2017_W14_NO_at_ATL,2017,14,2017-12-07,ATL,NO,20,17,1,ATL
2017_W14_BAL_at_PIT,2017,14,2017-12-10,PIT,BAL,39,38,1,PIT
2017_W14_CHI_at_CIN,2017,14,2017-12-10,CIN,CHI,7,33,0,CHI
2017_W14_DAL_at_NYG,2017,14,2017-12-10,NYG,DAL,10,30,0,DAL
2017_W14_DET_at_TB,2017,14,2017-12-10,TB,DET,21,24,0,DET
2017_W14_GB_at_CLE,2017,14,2017-12-10,CLE,GB,21,27,0,GB
2017_W14_IND_at_BUF,2017,14,2017-12-10,BUF,IND,13,7,1,BUF
2017_W14_MIN_at_CAR,2017,14,2017-12-10,CAR,MIN,31,24,1,CAR
2017_W14_NYJ_at_DEN,2017,14,2017-12-10,DEN,NYJ,23,0,1,DEN
2017_W14_OAK_at_KC,2017,14,2017-12-10,KC,OAK,26,15,1,KC
2017_W14_PHI_at_LA,2017,14,2017-12-10,LA,PHI,35,43,0,PHI
2017_W14_SEA_at_JAX,2017,14,2017-12-10,JAX,SEA,30,24,1,JAX
2017_W14_SF_at_HOU,2017,14,2017-12-10,HOU,SF,16,26,0,SF
2017_W14_TEN_at_ARI,2017,14,2017-12-10,ARI,TEN,12,7,1,ARI
2017_W14_WAS_at_LAC,2017,14,2017-12-10,LAC,WAS,30,13,1,LAC
2017_W14_NE_at_MIA,2017,14,2017-12-11,MIA,NE,27,20,1,MIA
2017_W15_DEN_at_IND,2017,15,2017-12-14,IND,DEN,13,25,0,DEN
2017_W15_CHI_at_DET,2017,15,2017-12-16,DET,CHI,20,10,1,DET
2017_W15_LAC_at_KC,2017,15,2017-12-16,KC,LAC,30,13,1,KC
2017_W15_ARI_at_WAS,2017,15,2017-12-17,WAS,ARI,20,15,1,WAS
2017_W15_BAL_at_CLE,2017,15,2017-12-17,CLE,BAL,10,27,0,BAL
2017_W15_CIN_at_MIN,2017,15,2017-12-17,MIN,CIN,34,7,1,MIN
2017_W15_DAL_at_OAK,2017,15,2017-12-17,OAK,DAL,17,20,0,DAL
2017_W15_GB_at_CAR,2017,15,2017-12-17,CAR,GB,31,24,1,CAR
2017_W15_HOU_at_JAX,2017,15,2017-12-17,JAX,HOU,45,7,1,JAX
2017_W15_LA_at_SEA,2017,15,2017-12-17,SEA,LA,7,42,0,LA
2017_W15_MIA_at_BUF,2017,15,2017-12-17,BUF,MIA,24,16,1,BUF
2017_W15_NE_at_PIT,2017,15,2017-12-17,PIT,NE,24,27,0,NE
2017_W15_NYJ_at_NO,2017,15,2017-12-17,NO,NYJ,31,19,1,NO
2017_W15_PHI_at_NYG,2017,15,2017-12-17,NYG,PHI,29,34,0,PHI
2017_W15_TEN_at_SF,2017,15,2017-12-17,SF,TEN,25,23,1,SF
2017_W15_ATL_at_TB,2017,15,2017-12-18,TB,ATL,21,24,0,ATL
2017_W16_IND_at_BAL,2017,16,2017-12-23,BAL,IND,23,16,1,BAL
2017_W16_MIN_at_GB,2017,16,2017-12-23,GB,MIN,0,16,0,MIN
2017_W16_ATL_at_NO,2017,16,2017-12-24,NO,ATL,23,13,1,NO
2017_W16_BUF_at_NE,2017,16,2017-12-24,NE,BUF,37,16,1,NE
2017_W16_CLE_at_CHI,2017,16,2017-12-24,CHI,CLE,20,3,1,CHI
2017_W16_DEN_at_WAS,2017,16,2017-12-24,WAS,DEN,27,11,1,WAS
2017_W16_DET_at_CIN,2017,16,2017-12-24,CIN,DET,26,17,1,CIN
2017_W16_JAX_at_SF,2017,16,2017-12-24,SF,JAX,44,33,1,SF
2017_W16_LAC_at_NYJ,2017,16,2017-12-24,NYJ,LAC,7,14,0,LAC
2017_W16_LA_at_TEN,2017,16,2017-12-24,TEN,LA,23,27,0,LA
2017_W16_MIA_at_KC,2017,16,2017-12-24,KC,MIA,29,13,1,KC
2017_W16_NYG_at_ARI,2017,16,2017-12-24,ARI,NYG,23,0,1,ARI
2017_W16_SEA_at_DAL,2017,16,2017-12-24,DAL,SEA,12,21,0,SEA
2017_W16_TB_at_CAR,2017,16,2017-12-24,CAR,TB,22,19,1,CAR
2017_W16_OAK_at_PHI,2017,16,2017-12-25,PHI,OAK,19,10,1,PHI
2017_W16_PIT_at_HOU,2017,16,2017-12-25,HOU,PIT,6,34,0,PIT
2017_W17_ARI_at_SEA,2017,17,2017-12-31,SEA,ARI,24,26,0,ARI
2017_W17_BUF_at_MIA,2017,17,2017-12-31,MIA,BUF,16,22,0,BUF
2017_W17_CAR_at_ATL,2017,17,2017-12-31,ATL,CAR,22,10,1,ATL
2017_W17_CHI_at_MIN,2017,17,2017-12-31,MIN,CHI,23,10,1,MIN
2017_W17_CIN_at_BAL,2017,17,2017-12-31,BAL,CIN,27,31,0,CIN
2017_W17_CLE_at_PIT,2017,17,2017-12-31,PIT,CLE,28,24,1,PIT
2017_W17_DAL_at_PHI,2017,17,2017-12-31,PHI,DAL,0,6,0,DAL
2017_W17_GB_at_DET,2017,17,2017-12-31,DET,GB,35,11,1,DET
2017_W17_HOU_at_IND,2017,17,2017-12-31,IND,HOU,22,13,1,IND
2017_W17_JAX_at_TEN,2017,17,2017-12-31,TEN,JAX,15,10,1,TEN
2017_W17_KC_at_DEN,2017,17,2017-12-31,DEN,KC,24,27,0,KC
2017_W17_NO_at_TB,2017,17,2017-12-31,TB,NO,31,24,1,TB
2017_W17_NYJ_at_NE,2017,17,2017-12-31,NE,NYJ,26,6,1,NE
2017_W17_OAK_at_LAC,2017,17,2017-12-31,LAC,OAK,30,10,1,LAC
2017_W17_SF_at_LA,2017,17,2017-12-31,LA,SF,13,34,0,SF
2017_W17_WAS_at_NYG,2017,17,2017-12-31,NYG,WAS,18,10,1,NYG
2018_W01_ATL_at_PHI,2018,1,2018-09-06,PHI,ATL,18,12,1,PHI
2018_W01_BUF_at_BAL,2018,1,2018-09-09,BAL,BUF,47,3,1,BAL
2018_W01_CHI_at_GB,2018,1,2018-09-09,GB,CHI,24,23,1,GB
2018_W01_CIN_at_IND,2018,1,2018-09-09,IND,CIN,23,34,0,CIN
2018_W01_DAL_at_CAR,2018,1,2018-09-09,CAR,DAL,16,8,1,CAR
2018_W01_HOU_at_NE,2018,1,2018-09-09,NE,HOU,27,20,1,NE
2018_W01_JAX_at_NYG,2018,1,2018-09-09,NYG,JAX,15,20,0,JAX
2018_W01_KC_at_LAC,2018,1,2018-09-09,LAC,KC,28,38,0,KC
2018_W01_PIT_at_CLE,2018,1,2018-09-09,CLE,PIT,21,21,0,PIT
2018_W01_SEA_at_DEN,2018,1,2018-09-09,DEN,SEA,27,24,1,DEN
2018_W01_SF_at_MIN,2018,1,2018-09-09,MIN,SF,24,16,1,MIN
2018_W01_TB_at_NO,2018,1,2018-09-09,NO,TB,40,48,0,TB
2018_W01_TEN_at_MIA,2018,1,2018-09-09,MIA,TEN,27,20,1,MIA
2018_W01_WAS_at_ARI,2018,1,2018-09-09,ARI,WAS,6,24,0,WAS
2018_W01_LA_at_OAK,2018,1,2018-09-10,OAK,LA,13,33,0,LA
2018_W01_NYJ_at_DET,2018,1,2018-09-10,DET,NYJ,17,48,0,NYJ
2018_W02_BAL_at_CIN,2018,2,2018-09-13,CIN,BAL,34,23,1,CIN
2018_W02_ARI_at_LA,2018,2,2018-09-16,LA,ARI,34,0,1,LA
2018_W02_CAR_at_ATL,2018,2,2018-09-16,ATL,CAR,31,24,1,ATL
2018_W02_CLE_at_NO,2018,2,2018-09-16,NO,CLE,21,18,1,NO
2018_W02_DET_at_SF,2018,2,2018-09-16,SF,DET,30,27,1,SF
2018_W02_HOU_at_TEN,2018,2,2018-09-16,TEN,HOU,20,17,1,TEN
2018_W02_IND_at_WAS,2018,2,2018-09-16,WAS,IND,9,21,0,IND
2018_W02_KC_at_PIT,2018,2,2018-09-16,PIT,KC,37,42,0,KC
2018_W02_LAC_at_BUF,2018,2,2018-09-16,BUF,LAC,20,31,0,LAC
2018_W02_MIA_at_NYJ,2018,2,2018-09-16,NYJ,MIA,12,20,0,MIA
2018_W02_MIN_at_GB,2018,2,2018-09-16,GB,MIN,29,29,0,MIN
2018_W02_NE_at_JAX,2018,2,2018-09-16,JAX,NE,31,20,1,JAX
2018_W02_NYG_at_DAL,2018,2,2018-09-16,DAL,NYG,20,13,1,DAL
2018_W02_OAK_at_DEN,2018,2,2018-09-16,DEN,OAK,20,19,1,DEN
2018_W02_PHI_at_TB,2018,2,2018-09-16,TB,PHI,27,21,1,TB
2018_W02_SEA_at_CHI,2018,2,2018-09-17,CHI,SEA,24,17,1,CHI
2018_W03_NYJ_at_CLE,2018,3,2018-09-20,CLE,NYJ,21,17,1,CLE
2018_W03_BUF_at_MIN,2018,3,2018-09-23,MIN,BUF,6,27,0,BUF
2018_W03_CHI_at_ARI,2018,3,2018-09-23,ARI,CHI,14,16,0,CHI
2018_W03_CIN_at_CAR,2018,3,2018-09-23,CAR,CIN,31,21,1,CAR
2018_W03_DAL_at_SEA,2018,3,2018-09-23,SEA,DAL,24,13,1,SEA
2018_W03_DEN_at_BAL,2018,3,2018-09-23,BAL,DEN,27,14,1,BAL
2018_W03_GB_at_WAS,2018,3,2018-09-23,WAS,GB,31,17,1,WAS
2018_W03_IND_at_PHI,2018,3,2018-09-23,PHI,IND,20,16,1,PHI
2018_W03_LAC_at_LA,2018,3,2018-09-23,LA,LAC,35,23,1,LA
2018_W03_NE_at_DET,2018,3,2018-09-23,DET,NE,26,10,1,DET
2018_W03_NO_at_ATL,2018,3,2018-09-23,ATL,NO,37,43,0,NO
2018_W03_NYG_at_HOU,2018,3,2018-09-23,HOU,NYG,22,27,0,NYG
2018_W03_OAK_at_MIA,2018,3,2018-09-23,MIA,OAK,28,20,1,MIA
2018_W03_SF_at_KC,2018,3,2018-09-23,KC,SF,38,27,1,KC
2018_W03_TEN_at_JAX,2018,3,2018-09-23,JAX,TEN,6,9,0,TEN
2018_W03_PIT_at_TB,2018,3,2018-09-24,TB,PIT,27,30,0,PIT
2018_W04_MIN_at_LA,2018,4,2018-09-27,LA,MIN,38,31,1,LA
2018_W04_BAL_at_PIT,2018,4,2018-09-30,PIT,BAL,14,26,0,BAL
2018_W04_BUF_at_GB,2018,4,2018-09-30,GB,BUF,22,0,1,GB
2018_W04_CIN_at_ATL,2018,4,2018-09-30,ATL,CIN,36,37,0,CIN
2018_W04_CLE_at_OAK,2018,4,2018-09-30,OAK,CLE,45,42,1,OAK
2018_W04_DET_at_DAL,2018,4,2018-09-30,DAL,DET,26,24,1,DAL
2018_W04_HOU_at_IND,2018,4,2018-09-30,IND,HOU,34,37,0,HOU
2018_W04_MIA_at_NE,2018,4,2018-09-30,NE,MIA,38,7,1,NE
2018_W04_NO_at_NYG,2018,4,2018-09-30,NYG,NO,18,33,0,NO
2018_W04_NYJ_at_JAX,2018,4,2018-09-30,JAX,NYJ,31,12,1,JAX
2018_W04_PHI_at_TEN,2018,4,2018-09-30,TEN,PHI,26,23,1,TEN
2018_W04_SEA_at_ARI,2018,4,2018-09-30,ARI,SEA,17,20,0,SEA
2018_W04_SF_at_LAC,2018,4,2018-09-30,LAC,SF,29,27,1,LAC
2018_W04_TB_at_CHI,2018,4,2018-09-30,CHI,TB,48,10,1,CHI
2018_W04_KC_at_DEN,2018,4,2018-10-01,DEN,KC,23,27,0,KC
2018_W05_IND_at_NE,2018,5,2018-10-04,NE,IND,38,24,1,NE
2018_W05_ARI_at_SF,2018,5,2018-10-07,SF,ARI,18,28,0,ARI
2018_W05_ATL_at_PIT,2018,5,2018-10-07,PIT,ATL,41,17,1,PIT
2018_W05_BAL_at_CLE,2018,5,2018-10-07,CLE,BAL,12,9,1,CLE
2018_W05_DAL_at_HOU,2018,5,2018-10-07,HOU,DAL,19,16,1,HOU
2018_W05_DEN_at_NYJ,2018,5,2018-10-07,NYJ,DEN,34,16,1,NYJ
2018_W05_GB_at_DET,2018,5,2018-10-07,DET,GB,31,23,1,DET
2018_W05_JAX_at_KC,2018,5,2018-10-07,KC,JAX,30,14,1,KC
2018_W05_LA_at_SEA,2018,5,2018-10-07,SEA,LA,31,33,0,LA
2018_W05_MIA_at_CIN,2018,5,2018-10-07,CIN,MIA,27,17,1,CIN
2018_W05_MIN_at_PHI,2018,5,2018-10-07,PHI,MIN,21,23,0,MIN
2018_W05_NYG_at_CAR,2018,5,2018-10-07,CAR,NYG,33,31,1,CAR
2018_W05_OAK_at_LAC,2018,5,2018-10-07,LAC,OAK,26,10,1,LAC
2018_W05_TEN_at_BUF,2018,5,2018-10-07,BUF,TEN,13,12,1,BUF
2018_W05_WAS_at_NO,2018,5,2018-10-08,NO,WAS,43,19,1,NO
2018_W06_PHI_at_NYG,2018,6,2018-10-11,NYG,PHI,13,34,0,PHI
2018_W06_ARI_at_MIN,2018,6,2018-10-14,MIN,ARI,27,17,1,MIN
2018_W06_BAL_at_TEN,2018,6,2018-10-14,TEN,BAL,0,21,0,BAL
2018_W06_BUF_at_HOU,2018,6,2018-10-14,HOU,BUF,20,13,1,HOU
2018_W06_CAR_at_WAS,2018,6,2018-10-14,WAS,CAR,23,17,1,WAS
2018_W06_CHI_at_MIA,2018,6,2018-10-14,MIA,CHI,31,28,1,MIA
2018_W06_IND_at_NYJ,2018,6,2018-10-14,NYJ,IND,42,34,1,NYJ
2018_W06_JAX_at_DAL,2018,6,2018-10-14,DAL,JAX,40,7,1,DAL
2018_W06_KC_at_NE,2018,6,2018-10-14,NE,KC,43,40,1,NE
2018_W06_LAC_at_CLE,2018,6,2018-10-14,CLE,LAC,14,38,0,LAC
2018_W06_LA_at_DEN,2018,6,2018-10-14,DEN,LA,20,23,0,LA
2018_W06_PIT_at_CIN,2018,6,2018-10-14,CIN,PIT,21,28,0,PIT
2018_W06_SEA_at_OAK,2018,6,2018-10-14,OAK,SEA,3,27,0,SEA
2018_W06_TB_at_ATL,2018,6,2018-10-14,ATL,TB,34,29,1,ATL
2018_W06_SF_at_GB,2018,6,2018-10-15,GB,SF,33,30,1,GB
2018_W07_DEN_at_ARI,2018,7,2018-10-18,ARI,DEN,10,45,0,DEN
2018_W07_BUF_at_IND,2018,7,2018-10-21,IND,BUF,37,5,1,IND
2018_W07_CAR_at_PHI,2018,7,2018-10-21,PHI,CAR,17,21,0,CAR
2018_W07_CIN_at_KC,2018,7,2018-10-21,KC,CIN,45,10,1,KC
2018_W07_CLE_at_TB,2018,7,2018-10-21,TB,CLE,26,23,1,TB
2018_W07_DAL_at_WAS,2018,7,2018-10-21,WAS,DAL,20,17,1,WAS
2018_W07_DET_at_MIA,2018,7,2018-10-21,MIA,DET,21,32,0,DET
2018_W07_HOU_at_JAX,2018,7,2018-10-21,JAX,HOU,7,20,0,HOU
2018_W07_LA_at_SF,2018,7,2018-10-21,SF,LA,10,39,0,LA
2018_W07_MIN_at_NYJ,2018,7,2018-10-21,NYJ,MIN,17,37,0,MIN
2018_W07_NE_at_CHI,2018,7,2018-10-21,CHI,NE,31,38,0,NE
2018_W07_NO_at_BAL,2018,7,2018-10-21,BAL,NO,23,24,0,NO
2018_W07_TEN_at_LAC,2018,7,2018-10-21,LAC,TEN,20,19,1,LAC
2018_W07_NYG_at_ATL,2018,7,2018-10-22,ATL,NYG,23,20,1,ATL
2018_W08_MIA_at_HOU,2018,8,2018-10-25,HOU,MIA,42,23,1,HOU
2018_W08_BAL_at_CAR,2018,8,2018-10-28,CAR,BAL,36,21,1,CAR
2018_W08_CLE_at_PIT,2018,8,2018-10-28,PIT,CLE,33,18,1,PIT
2018_W08_DEN_at_KC,2018,8,2018-10-28,KC,DEN,30,23,1,KC
2018_W08_GB_at_LA,2018,8,2018-10-28,LA,GB,29,27,1,LA
2018_W08_IND_at_OAK,2018,8,2018-10-28,OAK,IND,28,42,0,IND
2018_W08_NO_at_MIN,2018,8,2018-10-28,MIN,NO,20,30,0,NO
2018_W08_NYJ_at_CHI,2018,8,2018-10-28,CHI,NYJ,24,10,1,CHI
2018_W08_PHI_at_JAX,2018,8,2018-10-28,JAX,PHI,18,24,0,PHI
2018_W08_SEA_at_DET,2018,8,2018-10-28,DET,SEA,14,28,0,SEA
2018_W08_SF_at_ARI,2018,8,2018-10-28,ARI,SF,18,15,1,ARI
2018_W08_TB_at_CIN,2018,8,2018-10-28,CIN,TB,37,34,1,CIN
2018_W08_WAS_at_NYG,2018,8,2018-10-28,NYG,WAS,13,20,0,WAS
2018_W08_NE_at_BUF,2018,8,2018-10-29,BUF,NE,6,25,0,NE
2018_W09_OAK_at_SF,2018,9,2018-11-01,SF,OAK,34,3,1,SF
2018_W09_ATL_at_WAS,2018,9,2018-11-04,WAS,ATL,14,38,0,ATL
2018_W09_CHI_at_BUF,2018,9,2018-11-04,BUF,CHI,9,41,0,CHI
2018_W09_DET_at_MIN,2018,9,2018-11-04,MIN,DET,24,9,1,MIN
2018_W09_GB_at_NE,2018,9,2018-11-04,NE,GB,31,17,1,NE
2018_W09_HOU_at_DEN,2018,9,2018-11-04,DEN,HOU,17,19,0,HOU
2018_W09_KC_at_CLE,2018,9,2018-11-04,CLE,KC,21,37,0,KC
2018_W09_LAC_at_SEA,2018,9,2018-11-04,SEA,LAC,17,25,0,LAC
2018_W09_LA_at_NO,2018,9,2018-11-04,NO,LA,45,35,1,NO
2018_W09_NYJ_at_MIA,2018,9,2018-11-04,MIA,NYJ,13,6,1,MIA
2018_W09_PIT_at_BAL,2018,9,2018-11-04,BAL,PIT,16,23,0,PIT
2018_W09_TB_at_CAR,2018,9,2018-11-04,CAR,TB,42,28,1,CAR
2018_W09_TEN_at_DAL,2018,9,2018-11-05,DAL,TEN,14,28,0,TEN
2018_W10_CAR_at_PIT,2018,10,2018-11-08,PIT,CAR,52,21,1,PIT
2018_W10_ARI_at_KC,2018,10,2018-11-11,KC,ARI,26,14,1,KC
2018_W10_ATL_at_CLE,2018,10,2018-11-11,CLE,ATL,28,16,1,CLE
2018_W10_BUF_at_NYJ,2018,10,2018-11-11,NYJ,BUF,10,41,0,BUF
2018_W10_DAL_at_PHI,2018,10,2018-11-11,PHI,DAL,20,27,0,DAL
2018_W10_DET_at_CHI,2018,10,2018-11-11,CHI,DET,34,22,1,CHI
2018_W10_JAX_at_IND,2018,10,2018-11-11,IND,JAX,29,26,1,IND
2018_W10_LAC_at_OAK,2018,10,2018-11-11,OAK,LAC,6,20,0,LAC
2018_W10_MIA_at_GB,2018,10,2018-11-11,GB,MIA,31,12,1,GB
2018_W10_NE_at_TEN,2018,10,2018-11-11,TEN,NE,34,10,1,TEN
2018_W10_NO_at_CIN,2018,10,2018-11-11,CIN,NO,14,51,0,NO
2018_W10_SEA_at_LA,2018,10,2018-11-11,LA,SEA,36,31,1,LA
2018_W10_WAS_at_TB,2018,10,2018-11-11,TB,WAS,3,16,0,WAS
2018_W10_NYG_at_SF,2018,10,2018-11-12,SF,NYG,23,27,0,NYG
2018_W11_GB_at_SEA,2018,11,2018-11-15,SEA,GB,27,24,1,SEA
2018_W11_CAR_at_DET,2018,11,2018-11-18,DET,CAR,20,19,1,DET
2018_W11_CIN_at_BAL,2018,11,2018-11-18,BAL,CIN,24,21,1,BAL
2018_W11_DAL_at_ATL,2018,11,2018-11-18,ATL,DAL,19,22,0,DAL
2018_W11_DEN_at_LAC,2018,11,2018-11-18,LAC,DEN,22,23,0,DEN
2018_W11_HOU_at_WAS,2018,11,2018-11-18,WAS,HOU,21,23,0,HOU
2018_W11_MIN_at_CHI,2018,11,2018-11-18,CHI,MIN,25,20,1,CHI
2018_W11_OAK_at_ARI,2018,11,2018-11-18,ARI,OAK,21,23,0,OAK
2018_W11_PHI_at_NO,2018,11,2018-11-18,NO,PHI,48,7,1,NO
2018_W11_PIT_at_JAX,2018,11,2018-11-18,JAX,PIT,16,20,0,PIT
2018_W11_TB_at_NYG,2018,11,2018-11-18,NYG,TB,38,35,1,NYG
2018_W11_TEN_at_IND,2018,11,2018-11-18,IND,TEN,38,10,1,IND
2018_W11_KC_at_LA,2018,11,2018-11-19,LA,KC,54,51,1,LA
2018_W12_ATL_at_NO,2018,12,2018-11-22,NO,ATL,31,17,1,NO
2018_W12_CHI_at_DET,2018,12,2018-11-22,DET,CHI,16,23,0,CHI
2018_W12_WAS_at_DAL,2018,12,2018-11-22,DAL,WAS,31,23,1,DAL
2018_W12_ARI_at_LAC,2018,12,2018-11-25,LAC,ARI,45,10,1,LAC
2018_W12_CLE_at_CIN,2018,12,2018-11-25,CIN,CLE,20,35,0,CLE
2018_W12_GB_at_MIN,2018,12,2018-11-25,MIN,GB,24,17,1,MIN
2018_W12_JAX_at_BUF,2018,12,2018-11-25,BUF,JAX,24,21,1,BUF
2018_W12_MIA_at_IND,2018,12,2018-11-25,IND,MIA,27,24,1,IND
2018_W12_NE_at_NYJ,2018,12,2018-11-25,NYJ,NE,13,27,0,NE
2018_W12_NYG_at_PHI,2018,12,2018-11-25,PHI,NYG,25,22,1,PHI
2018_W12_OAK_at_BAL,2018,12,2018-11-25,BAL,OAK,34,17,1,BAL
2018_W12_PIT_at_DEN,2018,12,2018-11-25,DEN,PIT,24,17,1,DEN
2018_W12_SEA_at_CAR,2018,12,2018-11-25,CAR,SEA,27,30,0,SEA
2018_W12_SF_at_TB,2018,12,2018-11-25,TB,SF,27,9,1,TB
2018_W12_TEN_at_HOU,2018,12,2018-11-26,HOU,TEN,34,17,1,HOU
2018_W13_NO_at_DAL,2018,13,2018-11-29,DAL,NO,13,10,1,DAL
2018_W13_ARI_at_GB,2018,13,2018-12-02,GB,ARI,17,20,0,ARI
2018_W13_BAL_at_ATL,2018,13,2018-12-02,ATL,BAL,16,26,0,BAL
2018_W13_BUF_at_MIA,2018,13,2018-12-02,MIA,BUF,21,17,1,MIA
2018_W13_CAR_at_TB,2018,13,2018-12-02,TB,CAR,24,17,1,TB
